Ctes,Segmento,Tipo,Mes,Anio,Edad
1,CitiGold 2,Debito,Aug,2016,35 a 45
1,CitiGold 2,Debito,Aug,2016,35 a 45
2,CitiGold 2,Debito,Aug,2016,35 a 45
2,CitiGold 2,Debito,Aug,2016,35 a 45
1,CitiGold 2,Debito,Aug,2016,35 a 45
3,CitiGold 2,Debito,Aug,2016,35 a 45
1,CitiGold 2,Debito,Aug,2016,45 a 55
2,CitiGold 2,Debito,Aug,2016,45 a 55
2,CitiGold 2,Debito,Aug,2016,45 a 55
1,CitiGold 2,Debito,Aug,2016,45 a 55
1,CitiGold 2,Debito,Aug,2016,45 a 55
3,CitiGold 2,Debito,Aug,2016,45 a 55
2,CitiGold 2,Debito,Aug,2016,45 a 55
3,CitiGold 2,Debito,Aug,2016,55 a 65
4,CitiGold 2,Debito,Aug,2016,55 a 65
4,CitiGold 2,Debito,Aug,2016,55 a 65
1,CitiGold 2,Debito,Aug,2016,55 a 65
2,CitiGold 2,Debito,Aug,2016,55 a 65
1,CitiGold 2,Debito,Aug,2016,55 a 65
3,CitiGold 2,Debito,Aug,2016,55 a 65
2,CitiGold 2,Debito,Aug,2016,55 a 65
3,CitiGold 2,Debito,Aug,2016,55 a 65
2,CitiGold 2,Debito,Aug,2016,65 +
3,CitiGold 2,Debito,Aug,2016,65 +
2,CitiGold 2,Debito,Aug,2016,65 +
1,CitiGold 2,Debito,Aug,2016,65 +
1,CitiGold 2,Debito,Aug,2016,65 +
1,CitiGold 2,Debito,Aug,2016,65 +
1,CitiGold 2,Debito,Aug,2016,65 +
2,CitiGold 2,Debito,Aug,2016,65 +
1,CitiGold 2,Debito,Aug,2016,65 +
1,CitiGold 2,Debito,Aug,2016,65 +
1,CitiGold 2,Debito,Aug,2016,65 +
1,CitiGold 2,Debito,Aug,2016,65 +
1,CitiGold 2,Debito,Aug,2017,18 a 25
1,CitiGold 2,Debito,Aug,2017,18 a 25
1,CitiGold 2,Debito,Aug,2017,18 a 25
1,CitiGold 2,Debito,Aug,2017,25 a 30
1,CitiGold 2,Debito,Aug,2017,25 a 30
1,CitiGold 2,Debito,Aug,2017,25 a 30
3,CitiGold 2,Debito,Aug,2017,25 a 30
1,CitiGold 2,Debito,Aug,2017,25 a 30
1,CitiGold 2,Debito,Aug,2017,25 a 30
1,CitiGold 2,Debito,Aug,2017,35 a 45
1,CitiGold 2,Debito,Aug,2017,35 a 45
3,CitiGold 2,Debito,Aug,2017,35 a 45
1,CitiGold 2,Debito,Aug,2017,35 a 45
3,CitiGold 2,Debito,Aug,2017,35 a 45
1,CitiGold 2,Debito,Aug,2017,35 a 45
2,CitiGold 2,Debito,Aug,2017,45 a 55
2,CitiGold 2,Debito,Aug,2017,45 a 55
2,CitiGold 2,Debito,Aug,2017,45 a 55
1,CitiGold 2,Debito,Aug,2017,45 a 55
1,CitiGold 2,Debito,Aug,2017,45 a 55
1,CitiGold 2,Debito,Aug,2017,45 a 55
2,CitiGold 2,Debito,Aug,2017,55 a 65
4,CitiGold 2,Debito,Aug,2017,55 a 65
1,CitiGold 2,Debito,Aug,2017,55 a 65
1,CitiGold 2,Debito,Aug,2017,55 a 65
1,CitiGold 2,Debito,Aug,2017,55 a 65
1,CitiGold 2,Debito,Aug,2017,55 a 65
3,CitiGold 2,Debito,Aug,2017,65 +
2,CitiGold 2,Debito,Aug,2017,65 +
1,CitiGold 2,Debito,Aug,2017,65 +
1,CitiGold 2,Debito,Aug,2017,65 +
1,CitiGold 2,Debito,Aug,2017,65 +
1,CitiGold 2,Debito,Aug,2017,65 +
1,CitiGold 2,Debito,Aug,2017,65 +
1,CitiGold 2,Debito,Aug,2017,65 +
1,CitiGold 2,Debito,Aug,2017,65 +
1,CitiGold 2,Debito,Aug,2017,65 +
1,CitiGold 2,Debito,Aug,2017,65 +
1,CitiGold 2,Debito,Aug,2017,65 +
1,CitiGold 2,Debito,Aug,2017,65 +
3,CitiGold 2,Debito,Sep,2016,18 a 25
1,CitiGold 2,Debito,Sep,2016,25 a 30
2,CitiGold 2,Debito,Sep,2016,25 a 30
2,CitiGold 2,Debito,Sep,2016,25 a 30
3,CitiGold 2,Debito,Sep,2016,35 a 45
1,CitiGold 2,Debito,Sep,2016,35 a 45
1,CitiGold 2,Debito,Sep,2016,35 a 45
2,CitiGold 2,Debito,Sep,2016,35 a 45
1,CitiGold 2,Debito,Sep,2016,35 a 45
2,CitiGold 2,Debito,Sep,2016,45 a 55
2,CitiGold 2,Debito,Sep,2016,45 a 55
1,CitiGold 2,Debito,Sep,2016,45 a 55
3,CitiGold 2,Debito,Sep,2016,45 a 55
1,CitiGold 2,Debito,Sep,2016,45 a 55
2,CitiGold 2,Debito,Sep,2016,45 a 55
2,CitiGold 2,Debito,Sep,2016,45 a 55
1,CitiGold 2,Debito,Sep,2016,45 a 55
4,CitiGold 2,Debito,Sep,2016,55 a 65
1,CitiGold 2,Debito,Sep,2016,55 a 65
3,CitiGold 2,Debito,Sep,2016,55 a 65
2,CitiGold 2,Debito,Sep,2016,55 a 65
2,CitiGold 2,Debito,Sep,2016,55 a 65
3,CitiGold 2,Debito,Sep,2016,55 a 65
1,CitiGold 2,Debito,Sep,2016,55 a 65
1,CitiGold 2,Debito,Sep,2016,65 +
1,CitiGold 2,Debito,Sep,2016,65 +
1,CitiGold 2,Debito,Sep,2016,65 +
1,CitiGold 2,Debito,Sep,2016,65 +
1,CitiGold 2,Debito,Sep,2016,65 +
1,CitiGold 2,Debito,Sep,2016,65 +
1,CitiGold 2,Debito,Sep,2016,65 +
1,CitiGold 2,Debito,Sep,2016,65 +
1,CitiGold 2,Debito,Sep,2016,65 +
1,CitiGold 2,Debito,Sep,2016,65 +
1,CitiGold 2,Debito,Oct,2016,18 a 25
3,CitiGold 2,Debito,Oct,2016,18 a 25
2,CitiGold 2,Debito,Oct,2016,25 a 30
1,CitiGold 2,Debito,Oct,2016,35 a 45
1,CitiGold 2,Debito,Oct,2016,35 a 45
2,CitiGold 2,Debito,Oct,2016,35 a 45
1,CitiGold 2,Debito,Oct,2016,35 a 45
1,CitiGold 2,Debito,Oct,2016,45 a 55
1,CitiGold 2,Debito,Oct,2016,45 a 55
2,CitiGold 2,Debito,Oct,2016,45 a 55
1,CitiGold 2,Debito,Oct,2016,45 a 55
3,CitiGold 2,Debito,Oct,2016,45 a 55
2,CitiGold 2,Debito,Oct,2016,45 a 55
2,CitiGold 2,Debito,Oct,2016,55 a 65
1,CitiGold 2,Debito,Oct,2016,55 a 65
2,CitiGold 2,Debito,Oct,2016,55 a 65
1,CitiGold 2,Debito,Oct,2016,55 a 65
3,CitiGold 2,Debito,Oct,2016,55 a 65
1,CitiGold 2,Debito,Oct,2016,55 a 65
1,CitiGold 2,Debito,Oct,2016,55 a 65
3,CitiGold 2,Debito,Oct,2016,65 +
1,CitiGold 2,Debito,Oct,2016,65 +
3,CitiGold 2,Debito,Oct,2016,65 +
1,CitiGold 2,Debito,Oct,2016,65 +
1,CitiGold 2,Debito,Oct,2016,65 +
2,CitiGold 2,Debito,Oct,2016,65 +
1,CitiGold 2,Debito,Oct,2016,65 +
1,CitiGold 2,Debito,Oct,2016,65 +
1,CitiGold 2,Debito,Oct,2016,65 +
2,CitiGold 2,Debito,Oct,2016,65 +
2,CitiGold 2,Debito,Oct,2016,65 +
1,CitiGold 2,Debito,Oct,2016,65 +
1,CitiGold 2,Debito,Oct,2016,65 +
1,CitiGold 2,Debito,Oct,2016,65 +
1,CitiGold 2,Debito,Nov,2016,25 a 30
1,CitiGold 2,Debito,Nov,2016,25 a 30
1,CitiGold 2,Debito,Nov,2016,25 a 30
2,CitiGold 2,Debito,Nov,2016,25 a 30
1,CitiGold 2,Debito,Nov,2016,35 a 45
1,CitiGold 2,Debito,Nov,2016,35 a 45
2,CitiGold 2,Debito,Nov,2016,35 a 45
1,CitiGold 2,Debito,Nov,2016,35 a 45
4,CitiGold 2,Debito,Nov,2016,45 a 55
1,CitiGold 2,Debito,Nov,2016,45 a 55
1,CitiGold 2,Debito,Nov,2016,45 a 55
2,CitiGold 2,Debito,Nov,2016,55 a 65
1,CitiGold 2,Debito,Nov,2016,55 a 65
1,CitiGold 2,Debito,Nov,2016,55 a 65
2,CitiGold 2,Debito,Nov,2016,55 a 65
4,CitiGold 2,Debito,Nov,2016,55 a 65
2,CitiGold 2,Debito,Nov,2016,55 a 65
1,CitiGold 2,Debito,Nov,2016,65 +
1,CitiGold 2,Debito,Nov,2016,65 +
1,CitiGold 2,Debito,Nov,2016,65 +
1,CitiGold 2,Debito,Nov,2016,65 +
1,CitiGold 2,Debito,Nov,2016,65 +
1,CitiGold 2,Debito,Nov,2016,65 +
1,CitiGold 2,Debito,Nov,2016,65 +
1,CitiGold 2,Debito,Dec,2016,18 a 25
1,CitiGold 2,Debito,Dec,2016,18 a 25
1,CitiGold 2,Debito,Dec,2016,25 a 30
1,CitiGold 2,Debito,Dec,2016,25 a 30
1,CitiGold 2,Debito,Dec,2016,25 a 30
1,CitiGold 2,Debito,Dec,2016,25 a 30
1,CitiGold 2,Debito,Dec,2016,25 a 30
1,CitiGold 2,Debito,Dec,2016,35 a 45
1,CitiGold 2,Debito,Dec,2016,35 a 45
1,CitiGold 2,Debito,Dec,2016,35 a 45
1,CitiGold 2,Debito,Dec,2016,35 a 45
1,CitiGold 2,Debito,Dec,2016,35 a 45
1,CitiGold 2,Debito,Dec,2016,35 a 45
1,CitiGold 2,Debito,Dec,2016,35 a 45
1,CitiGold 2,Debito,Dec,2016,45 a 55
1,CitiGold 2,Debito,Dec,2016,45 a 55
2,CitiGold 2,Debito,Dec,2016,45 a 55
2,CitiGold 2,Debito,Dec,2016,45 a 55
2,CitiGold 2,Debito,Dec,2016,45 a 55
2,CitiGold 2,Debito,Dec,2016,55 a 65
2,CitiGold 2,Debito,Dec,2016,55 a 65
1,CitiGold 2,Debito,Dec,2016,55 a 65
1,CitiGold 2,Debito,Dec,2016,55 a 65
1,CitiGold 2,Debito,Dec,2016,55 a 65
2,CitiGold 2,Debito,Dec,2016,55 a 65
1,CitiGold 2,Debito,Dec,2016,55 a 65
3,CitiGold 2,Debito,Dec,2016,65 +
2,CitiGold 2,Debito,Dec,2016,65 +
1,CitiGold 2,Debito,Dec,2016,65 +
1,CitiGold 2,Debito,Dec,2016,65 +
1,CitiGold 2,Debito,Dec,2016,65 +
1,CitiGold 2,Debito,Dec,2016,65 +
2,CitiGold 2,Debito,Dec,2016,65 +
1,CitiGold 2,Debito,Dec,2016,65 +
1,CitiGold 2,Debito,Dec,2016,65 +
1,CitiGold 2,Debito,Dec,2016,65 +
1,CitiGold 2,Debito,Dec,2016,65 +
1,Priority,Credito,Aug,2016,25 a 30
1,Priority,Credito,Aug,2016,25 a 30
1,Priority,Credito,Aug,2016,25 a 30
1,Priority,Credito,Aug,2016,25 a 30
2,Priority,Credito,Aug,2016,25 a 30
1,Priority,Credito,Aug,2016,25 a 30
3,Priority,Credito,Aug,2016,35 a 45
3,Priority,Credito,Aug,2016,35 a 45
2,Priority,Credito,Aug,2016,35 a 45
2,Priority,Credito,Aug,2016,35 a 45
5,Priority,Credito,Aug,2016,35 a 45
1,Priority,Credito,Aug,2016,35 a 45
3,Priority,Credito,Aug,2016,35 a 45
3,Priority,Credito,Aug,2016,35 a 45
2,Priority,Credito,Aug,2016,35 a 45
2,Priority,Credito,Aug,2016,45 a 55
2,Priority,Credito,Aug,2016,45 a 55
1,Priority,Credito,Aug,2016,45 a 55
6,Priority,Credito,Aug,2016,45 a 55
5,Priority,Credito,Aug,2016,45 a 55
2,Priority,Credito,Aug,2016,45 a 55
1,Priority,Credito,Aug,2016,45 a 55
2,Priority,Credito,Aug,2016,45 a 55
3,Priority,Credito,Aug,2016,55 a 65
4,Priority,Credito,Aug,2016,55 a 65
2,Priority,Credito,Aug,2016,55 a 65
2,Priority,Credito,Aug,2016,55 a 65
2,Priority,Credito,Aug,2016,55 a 65
2,Priority,Credito,Aug,2016,55 a 65
2,Priority,Credito,Aug,2016,55 a 65
2,Priority,Credito,Aug,2016,55 a 65
1,Priority,Credito,Aug,2016,65 +
1,Priority,Credito,Aug,2016,65 +
2,Priority,Credito,Aug,2016,65 +
1,Priority,Credito,Aug,2016,65 +
1,Priority,Credito,Aug,2016,65 +
1,Priority,Credito,Aug,2016,65 +
1,Priority,Credito,Aug,2016,65 +
1,Priority,Credito,Aug,2016,65 +
1,Priority,Credito,Aug,2016,65 +
1,Priority,Debito,Aug,2016,18 a 25
1,Priority,Debito,Aug,2016,25 a 30
1,Priority,Debito,Aug,2016,25 a 30
1,Priority,Debito,Aug,2016,35 a 45
2,Priority,Debito,Aug,2016,45 a 55
3,Priority,Debito,Aug,2016,45 a 55
1,Priority,Debito,Aug,2016,45 a 55
2,Priority,Debito,Aug,2016,45 a 55
1,Priority,Debito,Aug,2016,55 a 65
2,Priority,Debito,Aug,2016,55 a 65
2,Priority,Debito,Aug,2016,55 a 65
3,Priority,Debito,Aug,2016,55 a 65
1,Priority,Debito,Aug,2016,55 a 65
1,Priority,Debito,Aug,2016,55 a 65
2,Priority,Debito,Aug,2016,55 a 65
2,Priority,Debito,Aug,2016,55 a 65
2,Priority,Debito,Aug,2016,65 +
1,Priority,Debito,Aug,2016,65 +
1,Priority,Debito,Aug,2016,65 +
1,Priority,Debito,Aug,2016,65 +
1,Priority,Debito,Aug,2016,65 +
1,Priority,Debito,Aug,2016,65 +
11,Citibanamex1,Credito,Aug,2016,Sin Info
2,Citibanamex1,Credito,Aug,2016,18 a 25
2,Citibanamex1,Credito,Aug,2016,18 a 25
1,Citibanamex1,Credito,Aug,2016,25 a 30
1,Citibanamex1,Credito,Aug,2016,25 a 30
5,Citibanamex1,Credito,Aug,2016,25 a 30
7,Citibanamex1,Credito,Aug,2016,25 a 30
9,Citibanamex1,Credito,Aug,2016,25 a 30
10,Citibanamex1,Credito,Aug,2016,25 a 30
13,Citibanamex1,Credito,Aug,2016,25 a 30
25,Citibanamex1,Credito,Aug,2016,25 a 30
21,Citibanamex1,Credito,Aug,2016,25 a 30
21,Citibanamex1,Credito,Aug,2016,25 a 30
19,Citibanamex1,Credito,Aug,2016,35 a 45
18,Citibanamex1,Credito,Aug,2016,35 a 45
20,Citibanamex1,Credito,Aug,2016,35 a 45
20,Citibanamex1,Credito,Aug,2016,35 a 45
28,Citibanamex1,Credito,Aug,2016,35 a 45
25,Citibanamex1,Credito,Aug,2016,35 a 45
24,Citibanamex1,Credito,Aug,2016,35 a 45
20,Citibanamex1,Credito,Aug,2016,35 a 45
26,Citibanamex1,Credito,Aug,2016,35 a 45
18,Citibanamex1,Credito,Aug,2016,35 a 45
36,Citibanamex1,Credito,Aug,2016,45 a 55
24,Citibanamex1,Credito,Aug,2016,45 a 55
17,Citibanamex1,Credito,Aug,2016,45 a 55
21,Citibanamex1,Credito,Aug,2016,45 a 55
18,Citibanamex1,Credito,Aug,2016,45 a 55
17,Citibanamex1,Credito,Aug,2016,45 a 55
20,Citibanamex1,Credito,Aug,2016,45 a 55
20,Citibanamex1,Credito,Aug,2016,45 a 55
19,Citibanamex1,Credito,Aug,2016,45 a 55
27,Citibanamex1,Credito,Aug,2016,45 a 55
16,Citibanamex1,Credito,Aug,2016,55 a 65
21,Citibanamex1,Credito,Aug,2016,55 a 65
17,Citibanamex1,Credito,Aug,2016,55 a 65
8,Citibanamex1,Credito,Aug,2016,55 a 65
20,Citibanamex1,Credito,Aug,2016,55 a 65
11,Citibanamex1,Credito,Aug,2016,55 a 65
11,Citibanamex1,Credito,Aug,2016,55 a 65
18,Citibanamex1,Credito,Aug,2016,55 a 65
11,Citibanamex1,Credito,Aug,2016,55 a 65
11,Citibanamex1,Credito,Aug,2016,55 a 65
5,Citibanamex1,Credito,Aug,2016,65 +
10,Citibanamex1,Credito,Aug,2016,65 +
5,Citibanamex1,Credito,Aug,2016,65 +
6,Citibanamex1,Credito,Aug,2016,65 +
6,Citibanamex1,Credito,Aug,2016,65 +
9,Citibanamex1,Credito,Aug,2016,65 +
5,Citibanamex1,Credito,Aug,2016,65 +
6,Citibanamex1,Credito,Aug,2016,65 +
3,Citibanamex1,Credito,Aug,2016,65 +
6,Citibanamex1,Credito,Aug,2016,65 +
3,Citibanamex1,Credito,Aug,2016,65 +
2,Citibanamex1,Credito,Aug,2016,65 +
1,Citibanamex1,Credito,Aug,2016,65 +
2,Citibanamex1,Credito,Aug,2016,65 +
3,Citibanamex1,Debito,Aug,2016,Sin Info
1,Citibanamex1,Debito,Aug,2016,18 a 25
4,Citibanamex1,Debito,Aug,2016,25 a 30
3,Citibanamex1,Debito,Aug,2016,25 a 30
2,Citibanamex1,Debito,Aug,2016,25 a 30
2,Citibanamex1,Debito,Aug,2016,25 a 30
3,Citibanamex1,Debito,Aug,2016,25 a 30
2,Citibanamex1,Debito,Aug,2016,25 a 30
5,Citibanamex1,Debito,Aug,2016,25 a 30
4,Citibanamex1,Debito,Aug,2016,25 a 30
6,Citibanamex1,Debito,Aug,2016,35 a 45
3,Citibanamex1,Debito,Aug,2016,35 a 45
3,Citibanamex1,Debito,Aug,2016,35 a 45
3,Citibanamex1,Debito,Aug,2016,35 a 45
5,Citibanamex1,Debito,Aug,2016,35 a 45
7,Citibanamex1,Debito,Aug,2016,35 a 45
6,Citibanamex1,Debito,Aug,2016,35 a 45
7,Citibanamex1,Debito,Aug,2016,35 a 45
3,Citibanamex1,Debito,Aug,2016,35 a 45
3,Citibanamex1,Debito,Aug,2016,35 a 45
10,Citibanamex1,Debito,Aug,2016,45 a 55
2,Citibanamex1,Debito,Aug,2016,45 a 55
3,Citibanamex1,Debito,Aug,2016,45 a 55
3,Citibanamex1,Debito,Aug,2016,45 a 55
3,Citibanamex1,Debito,Aug,2016,45 a 55
2,Citibanamex1,Debito,Aug,2016,45 a 55
6,Citibanamex1,Debito,Aug,2016,45 a 55
6,Citibanamex1,Debito,Aug,2016,45 a 55
3,Citibanamex1,Debito,Aug,2016,45 a 55
3,Citibanamex1,Debito,Aug,2016,45 a 55
2,Citibanamex1,Debito,Aug,2016,55 a 65
10,Citibanamex1,Debito,Aug,2016,55 a 65
4,Citibanamex1,Debito,Aug,2016,55 a 65
2,Citibanamex1,Debito,Aug,2016,55 a 65
4,Citibanamex1,Debito,Aug,2016,55 a 65
1,Citibanamex1,Debito,Aug,2016,55 a 65
4,Citibanamex1,Debito,Aug,2016,55 a 65
2,Citibanamex1,Debito,Aug,2016,55 a 65
3,Citibanamex1,Debito,Aug,2016,55 a 65
3,Citibanamex1,Debito,Aug,2016,55 a 65
4,Citibanamex1,Debito,Aug,2016,65 +
3,Citibanamex1,Debito,Aug,2016,65 +
3,Citibanamex1,Debito,Aug,2016,65 +
1,Citibanamex1,Debito,Aug,2016,65 +
2,Citibanamex1,Debito,Aug,2016,65 +
2,Citibanamex1,Debito,Aug,2016,65 +
2,Citibanamex1,Debito,Aug,2016,65 +
1,Citibanamex1,Debito,Aug,2016,65 +
1,Citibanamex1,Debito,Aug,2016,65 +
1,Citibanamex1,Debito,Aug,2016,65 +
1,Citibanamex1,Debito,Aug,2016,65 +
486,Ingresos Bajos - Adultos,Credito,Jan,2016,Sin Info
1,Ingresos Bajos - Adultos,Credito,Jan,2016,35 a 45
34,Ingresos Bajos - Adultos,Credito,Jan,2016,35 a 45
149,Ingresos Bajos - Adultos,Credito,Jan,2016,35 a 45
148,Ingresos Bajos - Adultos,Credito,Jan,2016,35 a 45
152,Ingresos Bajos - Adultos,Credito,Jan,2016,35 a 45
108,Ingresos Bajos - Adultos,Credito,Jan,2016,35 a 45
124,Ingresos Bajos - Adultos,Credito,Jan,2016,35 a 45
125,Ingresos Bajos - Adultos,Credito,Jan,2016,35 a 45
141,Ingresos Bajos - Adultos,Credito,Jan,2016,35 a 45
141,Ingresos Bajos - Adultos,Credito,Jan,2016,35 a 45
135,Ingresos Bajos - Adultos,Credito,Jan,2016,45 a 55
99,Ingresos Bajos - Adultos,Credito,Jan,2016,45 a 55
123,Ingresos Bajos - Adultos,Credito,Jan,2016,45 a 55
93,Ingresos Bajos - Adultos,Credito,Jan,2016,45 a 55
126,Ingresos Bajos - Adultos,Credito,Jan,2016,45 a 55
117,Ingresos Bajos - Adultos,Credito,Jan,2016,45 a 55
103,Ingresos Bajos - Adultos,Credito,Jan,2016,45 a 55
101,Ingresos Bajos - Adultos,Credito,Jan,2016,45 a 55
102,Ingresos Bajos - Adultos,Credito,Jan,2016,45 a 55
109,Ingresos Bajos - Adultos,Credito,Jan,2016,45 a 55
101,Ingresos Bajos - Adultos,Credito,Jan,2016,55 a 65
106,Ingresos Bajos - Adultos,Credito,Jan,2016,55 a 65
86,Ingresos Bajos - Adultos,Credito,Jan,2016,55 a 65
100,Ingresos Bajos - Adultos,Credito,Jan,2016,55 a 65
77,Ingresos Bajos - Adultos,Credito,Jan,2016,55 a 65
81,Ingresos Bajos - Adultos,Credito,Jan,2016,55 a 65
60,Ingresos Bajos - Adultos,Credito,Jan,2016,55 a 65
58,Ingresos Bajos - Adultos,Credito,Jan,2016,55 a 65
43,Ingresos Bajos - Adultos,Credito,Jan,2016,55 a 65
52,Ingresos Bajos - Adultos,Credito,Jan,2016,55 a 65
33,Ingresos Bajos - Adultos,Credito,Jan,2016,65 +
35,Ingresos Bajos - Adultos,Credito,Jan,2016,65 +
24,Ingresos Bajos - Adultos,Credito,Jan,2016,65 +
1,Ingresos Bajos - Adultos,Credito,Jan,2016,65 +
1,Ingresos Bajos - Adultos,Credito,Jan,2016,65 +
160,Ingresos Bajos - Adultos,Credito,Jan,2017,Sin Info
38,Ingresos Bajos - Adultos,Credito,Jan,2017,35 a 45
131,Ingresos Bajos - Adultos,Credito,Jan,2017,35 a 45
115,Ingresos Bajos - Adultos,Credito,Jan,2017,35 a 45
100,Ingresos Bajos - Adultos,Credito,Jan,2017,35 a 45
107,Ingresos Bajos - Adultos,Credito,Jan,2017,35 a 45
95,Ingresos Bajos - Adultos,Credito,Jan,2017,35 a 45
104,Ingresos Bajos - Adultos,Credito,Jan,2017,35 a 45
90,Ingresos Bajos - Adultos,Credito,Jan,2017,35 a 45
82,Ingresos Bajos - Adultos,Credito,Jan,2017,35 a 45
90,Ingresos Bajos - Adultos,Credito,Jan,2017,35 a 45
92,Ingresos Bajos - Adultos,Credito,Jan,2017,45 a 55
111,Ingresos Bajos - Adultos,Credito,Jan,2017,45 a 55
87,Ingresos Bajos - Adultos,Credito,Jan,2017,45 a 55
75,Ingresos Bajos - Adultos,Credito,Jan,2017,45 a 55
86,Ingresos Bajos - Adultos,Credito,Jan,2017,45 a 55
82,Ingresos Bajos - Adultos,Credito,Jan,2017,45 a 55
84,Ingresos Bajos - Adultos,Credito,Jan,2017,45 a 55
65,Ingresos Bajos - Adultos,Credito,Jan,2017,45 a 55
80,Ingresos Bajos - Adultos,Credito,Jan,2017,45 a 55
73,Ingresos Bajos - Adultos,Credito,Jan,2017,45 a 55
87,Ingresos Bajos - Adultos,Credito,Jan,2017,55 a 65
63,Ingresos Bajos - Adultos,Credito,Jan,2017,55 a 65
94,Ingresos Bajos - Adultos,Credito,Jan,2017,55 a 65
54,Ingresos Bajos - Adultos,Credito,Jan,2017,55 a 65
62,Ingresos Bajos - Adultos,Credito,Jan,2017,55 a 65
65,Ingresos Bajos - Adultos,Credito,Jan,2017,55 a 65
46,Ingresos Bajos - Adultos,Credito,Jan,2017,55 a 65
36,Ingresos Bajos - Adultos,Credito,Jan,2017,55 a 65
40,Ingresos Bajos - Adultos,Credito,Jan,2017,55 a 65
32,Ingresos Bajos - Adultos,Credito,Jan,2017,55 a 65
37,Ingresos Bajos - Adultos,Credito,Jan,2017,65 +
19,Ingresos Bajos - Adultos,Credito,Jan,2017,65 +
1,Ingresos Bajos - Adultos,Credito,Jan,2017,65 +
3,Ingresos Bajos - Adultos,Credito,Jan,2017,65 +
2,Ingresos Bajos - Adultos,Credito,Jan,2017,65 +
1,Ingresos Bajos - Adultos,Credito,Jan,2017,65 +
493,Ingresos Bajos - Adultos,Credito,Feb,2016,Sin Info
60,Ingresos Bajos - Adultos,Credito,Feb,2016,35 a 45
139,Ingresos Bajos - Adultos,Credito,Feb,2016,35 a 45
127,Ingresos Bajos - Adultos,Credito,Feb,2016,35 a 45
132,Ingresos Bajos - Adultos,Credito,Feb,2016,35 a 45
136,Ingresos Bajos - Adultos,Credito,Feb,2016,35 a 45
105,Ingresos Bajos - Adultos,Credito,Feb,2016,35 a 45
101,Ingresos Bajos - Adultos,Credito,Feb,2016,35 a 45
129,Ingresos Bajos - Adultos,Credito,Feb,2016,35 a 45
121,Ingresos Bajos - Adultos,Credito,Feb,2016,35 a 45
149,Ingresos Bajos - Adultos,Credito,Feb,2016,45 a 55
120,Ingresos Bajos - Adultos,Credito,Feb,2016,45 a 55
109,Ingresos Bajos - Adultos,Credito,Feb,2016,45 a 55
94,Ingresos Bajos - Adultos,Credito,Feb,2016,45 a 55
99,Ingresos Bajos - Adultos,Credito,Feb,2016,45 a 55
88,Ingresos Bajos - Adultos,Credito,Feb,2016,45 a 55
102,Ingresos Bajos - Adultos,Credito,Feb,2016,45 a 55
112,Ingresos Bajos - Adultos,Credito,Feb,2016,45 a 55
94,Ingresos Bajos - Adultos,Credito,Feb,2016,45 a 55
85,Ingresos Bajos - Adultos,Credito,Feb,2016,45 a 55
79,Ingresos Bajos - Adultos,Credito,Feb,2016,55 a 65
79,Ingresos Bajos - Adultos,Credito,Feb,2016,55 a 65
94,Ingresos Bajos - Adultos,Credito,Feb,2016,55 a 65
61,Ingresos Bajos - Adultos,Credito,Feb,2016,55 a 65
57,Ingresos Bajos - Adultos,Credito,Feb,2016,55 a 65
74,Ingresos Bajos - Adultos,Credito,Feb,2016,55 a 65
51,Ingresos Bajos - Adultos,Credito,Feb,2016,55 a 65
49,Ingresos Bajos - Adultos,Credito,Feb,2016,55 a 65
51,Ingresos Bajos - Adultos,Credito,Feb,2016,55 a 65
39,Ingresos Bajos - Adultos,Credito,Feb,2016,55 a 65
22,Ingresos Bajos - Adultos,Credito,Feb,2016,65 +
35,Ingresos Bajos - Adultos,Credito,Feb,2016,65 +
15,Ingresos Bajos - Adultos,Credito,Feb,2016,65 +
1,Ingresos Bajos - Adultos,Credito,Feb,2016,65 +
87,Ingresos Bajos - Adultos,Credito,Feb,2017,Sin Info
49,Ingresos Bajos - Adultos,Credito,Feb,2017,35 a 45
120,Ingresos Bajos - Adultos,Credito,Feb,2017,35 a 45
128,Ingresos Bajos - Adultos,Credito,Feb,2017,35 a 45
97,Ingresos Bajos - Adultos,Credito,Feb,2017,35 a 45
78,Ingresos Bajos - Adultos,Credito,Feb,2017,35 a 45
96,Ingresos Bajos - Adultos,Credito,Feb,2017,35 a 45
96,Ingresos Bajos - Adultos,Credito,Feb,2017,35 a 45
90,Ingresos Bajos - Adultos,Credito,Feb,2017,35 a 45
66,Ingresos Bajos - Adultos,Credito,Feb,2017,35 a 45
91,Ingresos Bajos - Adultos,Credito,Feb,2017,35 a 45
87,Ingresos Bajos - Adultos,Credito,Feb,2017,45 a 55
72,Ingresos Bajos - Adultos,Credito,Feb,2017,45 a 55
69,Ingresos Bajos - Adultos,Credito,Feb,2017,45 a 55
84,Ingresos Bajos - Adultos,Credito,Feb,2017,45 a 55
45,Ingresos Bajos - Adultos,Credito,Feb,2017,45 a 55
68,Ingresos Bajos - Adultos,Credito,Feb,2017,45 a 55
63,Ingresos Bajos - Adultos,Credito,Feb,2017,45 a 55
61,Ingresos Bajos - Adultos,Credito,Feb,2017,45 a 55
65,Ingresos Bajos - Adultos,Credito,Feb,2017,45 a 55
48,Ingresos Bajos - Adultos,Credito,Feb,2017,45 a 55
74,Ingresos Bajos - Adultos,Credito,Feb,2017,55 a 65
